frame_id,timestamp_seconds,timestamp_hms,event,zone,track_id,class_id,class_name,x_center,y_center
15075,2512.333,00:41:52,exit,right_loading_area,2131,0,person,1137,1016
15087,2514.333,00:41:54,entry,right_loading_area,2131,0,person,1159,1080
15108,2517.833,00:41:57,entry,machine_service_area,2138,0,person,325,1133
15124,2520.5,00:42:00,entry,rack_buffer_area,2143,0,person,276,421
15135,2522.333,00:42:02,exit,machine_service_area,2121,0,person,389,1521
15135,2522.333,00:42:02,entry,front_vat_staging,2121,0,person,389,1521
15180,2529.833,00:42:09,entry,machine_service_area,2152,0,person,851,1115
15184,2530.5,00:42:10,entry,machine_service_area,2154,0,person,713,1299
15187,2531.0,00:42:11,exit,machine_service_area,2154,0,person,620,1381
15187,2531.0,00:42:11,entry,front_vat_staging,2154,0,person,620,1381
15200,2533.167,00:42:13,entry,front_vat_staging,2157,0,person,455,1767
15219,2536.333,00:42:16,entry,machine_service_area,2154,0,person,691,1308
15219,2536.333,00:42:16,exit,front_vat_staging,2154,0,person,691,1308
15234,2538.833,00:42:18,exit,machine_service_area,2154,0,person,988,1076
15234,2538.833,00:42:18,entry,right_loading_area,2154,0,person,988,1076
15243,2540.333,00:42:20,exit,right_loading_area,2154,0,person,1076,996
15245,2540.667,00:42:20,entry,right_loading_area,2154,0,person,1086,1004
15246,2540.833,00:42:20,exit,right_loading_area,2154,0,person,1096,989
15256,2542.5,00:42:22,entry,right_loading_area,2154,0,person,1178,1071
15302,2550.167,00:42:30,entry,front_vat_staging,2170,0,person,442,1562
15331,2555.0,00:42:35,entry,machine_service_area,2121,0,person,318,1523
15331,2555.0,00:42:35,exit,front_vat_staging,2121,0,person,318,1523
15344,2557.167,00:42:37,exit,machine_service_area,2121,0,person,227,1054
15346,2557.5,00:42:37,entry,machine_service_area,2121,0,person,229,996
15350,2558.167,00:42:38,exit,right_loading_area,2154,0,person,1169,1028
15353,2558.667,00:42:38,entry,right_loading_area,2154,0,person,1143,1067
15355,2559.0,00:42:39,entry,right_loading_area,2179,0,person,1189,1057
15356,2559.167,00:42:39,entry,rack_buffer_area,2121,0,person,267,763
15356,2559.167,00:42:39,exit,machine_service_area,2121,0,person,267,763
15357,2559.333,00:42:39,entry,rack_buffer_area,2182,0,person,285,657
15378,2562.833,00:42:42,exit,right_loading_area,2154,0,person,1065,990
15379,2563.0,00:42:43,entry,right_loading_area,2154,0,person,1059,994
15381,2563.333,00:42:43,exit,right_loading_area,2154,0,person,1055,989
15383,2563.667,00:42:43,entry,right_loading_area,2154,0,person,1054,990
15386,2564.167,00:42:44,exit,rack_buffer_area,2121,0,person,314,777
15386,2564.167,00:42:44,entry,machine_service_area,2121,0,person,314,777
15393,2565.333,00:42:45,exit,right_loading_area,2154,0,person,961,1045
15394,2565.5,00:42:45,entry,machine_service_area,2154,0,person,954,1056
15394,2565.5,00:42:45,entry,machine_service_area,2197,0,person,279,829
15430,2571.5,00:42:51,entry,front_vat_staging,2212,1,vat,775,1574
15454,2575.5,00:42:55,entry,rack_buffer_area,2224,0,person,295,661
15474,2578.833,00:42:58,entry,machine_service_area,2230,0,person,918,1044
15509,2584.667,00:43:04,exit,rack_buffer_area,2182,0,person,235,824
15509,2584.667,00:43:04,entry,machine_service_area,2182,0,person,235,824
15518,2586.167,00:43:06,exit,machine_service_area,2182,0,person,226,1027
15519,2586.333,00:43:06,entry,left_transit_lane,2182,0,person,221,1041
15522,2586.833,00:43:06,exit,left_transit_lane,2182,0,person,225,1098
15524,2587.167,00:43:07,entry,machine_service_area,2182,0,person,231,1127
15534,2588.833,00:43:08,entry,machine_service_area,2239,0,person,342,1386
15537,2589.333,00:43:09,exit,machine_service_area,2239,0,person,389,1540
15537,2589.333,00:43:09,entry,front_vat_staging,2239,0,person,389,1540
15558,2592.833,00:43:12,entry,machine_service_area,2247,0,person,887,983
15589,2598.0,00:43:18,entry,rack_buffer_area,2252,0,person,359,602
15595,2599.0,00:43:19,entry,rack_buffer_area,2260,0,person,220,691
15597,2599.333,00:43:19,entry,left_transit_lane,2260,0,person,183,727
15597,2599.333,00:43:19,exit,rack_buffer_area,2260,0,person,183,727
15605,2600.667,00:43:20,entry,machine_service_area,2264,0,person,900,995
15611,2601.667,00:43:21,entry,left_transit_lane,2265,0,person,28,726
15630,2604.833,00:43:24,exit,front_vat_staging,2239,0,person,486,1461
15631,2605.0,00:43:25,entry,machine_service_area,2239,0,person,490,1453
15636,2605.833,00:43:25,entry,front_vat_staging,2269,1,vat,525,1671
15636,2605.833,00:43:25,entry,right_loading_area,2270,0,person,1196,1392
15660,2609.833,00:43:29,exit,front_vat_staging,2269,1,vat,470,1470
15662,2610.167,00:43:30,entry,machine_service_area,2269,1,vat,461,1455
15668,2611.167,00:43:31,exit,machine_service_area,2269,1,vat,466,1487
15668,2611.167,00:43:31,entry,front_vat_staging,2269,1,vat,466,1487
15679,2613.0,00:43:33,exit,machine_service_area,2239,0,person,356,1578
15679,2613.0,00:43:33,entry,front_vat_staging,2239,0,person,356,1578
15694,2615.5,00:43:35,entry,machine_service_area,2285,1,vat,456,1459
15695,2615.667,00:43:35,exit,machine_service_area,2285,1,vat,456,1481
15695,2615.667,00:43:35,entry,front_vat_staging,2285,1,vat,456,1481
15705,2617.333,00:43:37,entry,machine_service_area,2285,0,person,469,1454
15705,2617.333,00:43:37,exit,front_vat_staging,2285,0,person,469,1454
15706,2617.5,00:43:37,exit,machine_service_area,2285,0,person,476,1503
15706,2617.5,00:43:37,entry,front_vat_staging,2285,0,person,476,1503
15706,2617.5,00:43:37,entry,machine_service_area,2290,1,vat,426,1262
15709,2618.0,00:43:38,entry,machine_service_area,2285,0,person,468,1465
15709,2618.0,00:43:38,exit,front_vat_staging,2285,0,person,468,1465
15729,2621.333,00:43:41,entry,machine_service_area,2295,0,person,915,1050
15770,2628.167,00:43:48,entry,front_vat_staging,2301,1,vat,798,1639
15778,2629.5,00:43:49,entry,machine_service_area,2308,0,person,240,1075
15819,2636.333,00:43:56,entry,machine_service_area,2310,0,person,907,1045
15826,2637.5,00:43:57,entry,machine_service_area,2313,0,person,435,1406
15832,2638.5,00:43:58,entry,machine_service_area,2318,0,person,898,982
15839,2639.667,00:43:59,entry,front_vat_staging,2320,1,vat,799,1650
15847,2641.0,00:44:01,entry,machine_service_area,2321,0,person,446,1437
15869,2644.667,00:44:04,exit,machine_service_area,2310,0,person,956,986
15924,2653.833,00:44:13,entry,rack_buffer_area,2290,1,vat,405,743
15924,2653.833,00:44:13,exit,machine_service_area,2290,1,vat,405,743
15943,2657.0,00:44:17,entry,rack_buffer_area,2329,1,vat,392,624
15996,2665.833,00:44:25,exit,machine_service_area,2285,0,person,227,1052
15998,2666.167,00:44:26,entry,left_transit_lane,2285,0,person,221,1024
15999,2666.333,00:44:26,exit,left_transit_lane,2285,0,person,223,996
16001,2666.667,00:44:26,entry,machine_service_area,2285,0,person,231,943
16014,2668.833,00:44:28,entry,rack_buffer_area,2285,0,person,274,724
16014,2668.833,00:44:28,exit,machine_service_area,2285,0,person,274,724
16075,2679.0,00:44:39,entry,right_loading_area,2346,0,person,1093,1131
16081,2680.0,00:44:40,exit,right_loading_area,2346,0,person,1095,993
16081,2680.0,00:44:40,entry,rack_buffer_area,2349,0,person,271,687
16085,2680.667,00:44:40,entry,rack_buffer_area,2350,1,vat,341,608
16096,2682.5,00:44:42,exit,rack_buffer_area,2349,0,person,235,824
16096,2682.5,00:44:42,entry,machine_service_area,2349,0,person,235,824
16104,2683.833,00:44:43,exit,machine_service_area,2349,0,person,222,975
16114,2685.5,00:44:45,entry,machine_service_area,2349,0,person,237,1033
16156,2692.5,00:44:52,entry,left_transit_lane,2349,0,person,221,1042
16156,2692.5,00:44:52,exit,machine_service_area,2349,0,person,221,1042
16160,2693.167,00:44:53,exit,left_transit_lane,2349,0,person,224,1088
16168,2694.5,00:44:54,entry,machine_service_area,2349,0,person,234,1118
16215,2702.333,00:45:02,exit,rack_buffer_area,2350,1,vat,379,759
16215,2702.333,00:45:02,entry,machine_service_area,2350,1,vat,379,759
16220,2703.167,00:45:03,entry,rack_buffer_area,2363,1,vat,379,664
16232,2705.167,00:45:05,exit,rack_buffer_area,2363,1,vat,403,754
16232,2705.167,00:45:05,entry,machine_service_area,2363,1,vat,403,754
16302,2716.833,00:45:16,exit,machine_service_area,2349,0,person,227,1165
16304,2717.167,00:45:17,entry,machine_service_area,2349,0,person,246,1174
16314,2718.833,00:45:18,entry,machine_service_area,2371,0,person,464,1306
16444,2740.5,00:45:40,entry,machine_service_area,2384,0,person,486,906
16463,2743.667,00:45:43,entry,right_loading_area,2386,0,person,1227,1164
16685,2780.667,00:46:20,entry,machine_service_area,2409,0,person,487,899
16831,2805.0,00:46:45,entry,machine_service_area,2417,0,person,486,902
16845,2807.333,00:46:47,entry,right_loading_area,2424,0,person,1002,981
16852,2808.5,00:46:48,exit,right_loading_area,2424,0,person,1004,967
16853,2808.667,00:46:48,entry,machine_service_area,2426,0,person,927,892
16855,2809.0,00:46:49,exit,machine_service_area,2426,0,person,931,867
16857,2809.333,00:46:49,entry,machine_service_area,2426,0,person,929,881
16858,2809.5,00:46:49,exit,machine_service_area,2426,0,person,932,879
16859,2809.667,00:46:49,entry,machine_service_area,2426,0,person,920,848
16860,2809.833,00:46:49,entry,left_transit_lane,2436,0,person,102,700
16864,2810.5,00:46:50,entry,front_vat_staging,2438,1,vat,794,1652
16864,2810.5,00:46:50,exit,left_transit_lane,2436,0,person,210,692
16864,2810.5,00:46:50,entry,rack_buffer_area,2436,0,person,210,692
16865,2810.667,00:46:50,entry,right_loading_area,2429,0,person,1023,1005
16868,2811.167,00:46:51,entry,machine_service_area,2442,0,person,961,1083
16870,2811.5,00:46:51,entry,rack_buffer_area,2445,0,person,458,672
16872,2811.833,00:46:51,entry,left_transit_lane,2447,0,person,217,1143
16884,2813.833,00:46:53,exit,machine_service_area,2442,0,person,632,1372
16885,2814.0,00:46:54,entry,front_vat_staging,2442,0,person,613,1403
16891,2815.0,00:46:55,exit,left_transit_lane,2447,0,person,236,1197
16891,2815.0,00:46:55,entry,machine_service_area,2447,0,person,236,1197
16891,2815.0,00:46:55,entry,rack_buffer_area,2449,0,person,204,692
16892,2815.167,00:46:55,exit,rack_buffer_area,2449,0,person,182,691
16893,2815.333,00:46:55,entry,left_transit_lane,2449,0,person,155,689
16901,2816.667,00:46:56,entry,machine_service_area,2452,0,person,488,1284
16921,2820.0,00:47:00,entry,front_vat_staging,2457,0,person,835,1766
16930,2821.5,00:47:01,entry,front_vat_staging,2458,0,person,920,1833
16944,2823.833,00:47:03,entry,front_vat_staging,2461,0,person,623,1460
16972,2828.5,00:47:08,exit,front_vat_staging,2461,0,person,403,1511
16973,2828.667,00:47:08,entry,machine_service_area,2461,0,person,400,1499
16979,2829.667,00:47:09,entry,rack_buffer_area,2465,0,person,497,667
16994,2832.167,00:47:12,exit,rack_buffer_area,2465,0,person,528,708
16994,2832.167,00:47:12,entry,machine_service_area,2465,0,person,528,708
17012,2835.167,00:47:15,entry,rack_buffer_area,2465,0,person,512,706
17012,2835.167,00:47:15,exit,machine_service_area,2465,0,person,512,706
17065,2844.0,00:47:24,exit,machine_service_area,2461,0,person,482,1465
17065,2844.0,00:47:24,entry,front_vat_staging,2461,0,person,482,1465
17080,2846.5,00:47:26,entry,rack_buffer_area,2471,0,person,496,676
17085,2847.333,00:47:27,entry,rack_buffer_area,2472,0,person,447,513
17132,2855.167,00:47:35,entry,left_transit_lane,2461,0,person,212,1698
17132,2855.167,00:47:35,exit,front_vat_staging,2461,0,person,212,1698
17141,2856.667,00:47:36,entry,rack_buffer_area,2477,0,person,447,524
17159,2859.667,00:47:39,entry,rack_buffer_area,2478,0,person,446,523
17170,2861.5,00:47:41,entry,rack_buffer_area,2480,0,person,290,595
17176,2862.5,00:47:42,entry,rack_buffer_area,2484,0,person,433,515
17180,2863.167,00:47:43,exit,rack_buffer_area,2480,0,person,182,662
17181,2863.333,00:47:43,entry,left_transit_lane,2480,0,person,170,668
17236,2872.5,00:47:52,entry,left_transit_lane,2487,0,person,57,752
17286,2880.833,00:48:00,entry,rack_buffer_area,2494,0,person,414,527
17296,2882.5,00:48:02,entry,rack_buffer_area,2497,0,person,369,621
17310,2884.833,00:48:04,entry,left_transit_lane,2499,0,person,72,1737
17315,2885.667,00:48:05,entry,left_transit_lane,2501,0,person,232,1697
17316,2885.833,00:48:05,exit,left_transit_lane,2501,0,person,265,1722
17316,2885.833,00:48:05,entry,front_vat_staging,2501,0,person,265,1722
17336,2889.167,00:48:09,entry,machine_service_area,2505,0,person,487,1429
17337,2889.333,00:48:09,exit,machine_service_area,2505,0,person,492,1472
17337,2889.333,00:48:09,entry,front_vat_staging,2505,0,person,492,1472
17340,2889.833,00:48:09,entry,rack_buffer_area,2506,0,person,454,518
17352,2891.833,00:48:11,exit,front_vat_staging,2501,0,person,239,1685
17353,2892.0,00:48:12,entry,left_transit_lane,2501,0,person,213,1690
17353,2892.0,00:48:12,entry,left_transit_lane,2512,0,person,80,785
17358,2892.833,00:48:12,entry,rack_buffer_area,2517,0,person,426,525
17395,2899.0,00:48:19,entry,rack_buffer_area,2521,0,person,360,625
17399,2899.667,00:48:19,entry,left_transit_lane,2523,0,person,91,1695
17404,2900.5,00:48:20,entry,left_transit_lane,2526,0,person,141,666
17405,2900.667,00:48:20,exit,left_transit_lane,2523,0,person,242,1690
17405,2900.667,00:48:20,entry,front_vat_staging,2523,0,person,242,1690
17409,2901.333,00:48:21,entry,rack_buffer_area,2529,0,person,443,521
17410,2901.5,00:48:21,exit,left_transit_lane,2512,0,person,189,723
17411,2901.667,00:48:21,entry,rack_buffer_area,2512,0,person,196,717
17433,2905.333,00:48:25,entry,rack_buffer_area,2532,0,person,436,525
17435,2905.667,00:48:25,entry,rack_buffer_area,2533,0,person,497,648
17455,2909.0,00:48:29,entry,rack_buffer_area,2539,0,person,462,506
17461,2910.0,00:48:30,entry,rack_buffer_area,2541,0,person,415,526
17471,2911.667,00:48:31,entry,machine_service_area,2523,0,person,348,1486
17471,2911.667,00:48:31,exit,front_vat_staging,2523,0,person,348,1486
17481,2913.333,00:48:33,entry,left_transit_lane,2523,0,person,208,1313
17481,2913.333,00:48:33,exit,machine_service_area,2523,0,person,208,1313
17512,2918.5,00:48:38,entry,left_transit_lane,2555,0,person,119,1217
17515,2919.0,00:48:39,entry,rack_buffer_area,2556,0,person,463,538
17532,2921.833,00:48:41,exit,left_transit_lane,2555,0,person,238,713
17532,2921.833,00:48:41,entry,rack_buffer_area,2555,0,person,238,713
17537,2922.667,00:48:42,entry,rack_buffer_area,2562,0,person,378,539
17564,2927.167,00:48:47,entry,machine_service_area,2570,0,person,476,774
17587,2931.0,00:48:51,entry,rack_buffer_area,2572,0,person,218,714
17589,2931.333,00:48:51,entry,left_transit_lane,2572,0,person,183,768
17589,2931.333,00:48:51,exit,rack_buffer_area,2572,0,person,183,768
17589,2931.333,00:48:51,entry,rack_buffer_area,2573,0,person,497,629
17611,2935.0,00:48:55,entry,rack_buffer_area,2576,0,person,449,365
17611,2935.0,00:48:55,entry,machine_service_area,2577,0,person,489,918
17655,2942.333,00:49:02,entry,left_transit_lane,2579,0,person,94,809
17658,2942.833,00:49:02,entry,left_transit_lane,2581,0,person,60,1530
17662,2943.5,00:49:03,exit,left_transit_lane,2579,0,person,198,723
17662,2943.5,00:49:03,entry,rack_buffer_area,2579,0,person,198,723
17694,2948.833,00:49:08,entry,rack_buffer_area,2587,0,person,375,536
17733,2955.333,00:49:15,entry,rack_buffer_area,2592,0,person,226,792
17734,2955.5,00:49:15,exit,rack_buffer_area,2592,0,person,213,802
17735,2955.667,00:49:15,entry,left_transit_lane,2592,0,person,200,824
17749,2958.0,00:49:18,entry,rack_buffer_area,2594,0,person,380,535
17750,2958.167,00:49:18,exit,left_transit_lane,2592,0,person,245,1247
17750,2958.167,00:49:18,entry,machine_service_area,2592,0,person,245,1247
17761,2960.0,00:49:20,entry,machine_service_area,2604,0,person,639,1324
17769,2961.333,00:49:21,entry,machine_service_area,2608,0,person,862,1116
17773,2962.0,00:49:22,entry,rack_buffer_area,2612,0,person,375,592
17775,2962.333,00:49:22,exit,machine_service_area,2608,0,person,969,1076
17776,2962.5,00:49:22,entry,right_loading_area,2608,0,person,984,1073
17778,2962.833,00:49:22,entry,rack_buffer_area,2613,0,person,375,608
17803,2967.0,00:49:27,entry,rack_buffer_area,2619,0,person,427,538
17823,2970.333,00:49:30,entry,rack_buffer_area,2623,0,person,439,539
17833,2972.0,00:49:32,entry,rack_buffer_area,2626,0,person,383,595
17842,2973.5,00:49:33,entry,rack_buffer_area,2627,0,person,391,529
17859,2976.333,00:49:36,entry,right_loading_area,2628,0,person,1044,986
17860,2976.5,00:49:36,exit,right_loading_area,2628,0,person,1062,989
17861,2976.667,00:49:36,entry,right_loading_area,2631,0,person,1003,983
17861,2976.667,00:49:36,entry,right_loading_area,2628,0,person,1057,1013
17862,2976.833,00:49:36,exit,right_loading_area,2628,0,person,1063,978
17865,2977.333,00:49:37,entry,right_loading_area,2628,0,person,1124,1020
17887,2981.0,00:49:41,exit,right_loading_area,2628,0,person,1188,1017
17899,2983.0,00:49:43,entry,rack_buffer_area,2640,0,person,377,537
17913,2985.333,00:49:45,entry,rack_buffer_area,2641,0,person,387,545
17935,2989.0,00:49:49,entry,machine_service_area,2643,0,person,486,923
17945,2990.667,00:49:50,entry,rack_buffer_area,2650,0,person,368,610
17949,2991.333,00:49:51,entry,rack_buffer_area,2652,0,person,377,541
17973,2995.333,00:49:55,entry,machine_service_area,2661,0,person,913,817
18001,3000.0,00:50:00,entry,right_loading_area,2666,0,person,1006,992
18002,3000.167,00:50:00,exit,right_loading_area,2666,0,person,1011,950
18007,3001.0,00:50:01,entry,rack_buffer_area,2668,0,person,371,561
18082,3013.5,00:50:13,entry,rack_buffer_area,2682,0,person,410,547
18099,3016.333,00:50:16,entry,rack_buffer_area,2686,0,person,380,543
18106,3017.5,00:50:17,entry,rack_buffer_area,2687,0,person,375,537
18127,3021.0,00:50:21,entry,rack_buffer_area,2691,0,person,381,544
18128,3021.167,00:50:21,entry,rack_buffer_area,2692,0,person,375,594
18188,3031.167,00:50:31,entry,rack_buffer_area,2697,0,person,381,539
18188,3031.167,00:50:31,entry,rack_buffer_area,2698,0,person,375,593
18257,3042.667,00:50:42,entry,rack_buffer_area,2704,0,person,377,563
18289,3048.0,00:50:48,entry,rack_buffer_area,2705,0,person,438,552
18314,3052.167,00:50:52,entry,rack_buffer_area,2708,0,person,467,528
18328,3054.5,00:50:54,entry,rack_buffer_area,2710,0,person,450,548
18427,3071.0,00:51:11,entry,rack_buffer_area,2720,0,person,441,537
18429,3071.333,00:51:11,entry,rack_buffer_area,2721,0,person,378,557
18441,3073.333,00:51:13,exit,rack_buffer_area,2721,0,person,191,718
18442,3073.5,00:51:13,entry,left_transit_lane,2721,0,person,175,728
18447,3074.333,00:51:14,entry,rack_buffer_area,2725,0,person,383,554
18481,3080.0,00:51:20,entry,rack_buffer_area,2728,0,person,473,553
18485,3080.667,00:51:20,entry,left_transit_lane,2729,0,person,68,702
18495,3082.333,00:51:22,entry,rack_buffer_area,2736,0,person,388,549
18527,3087.667,00:51:27,entry,rack_buffer_area,2743,0,person,375,544
18538,3089.5,00:51:29,entry,machine_service_area,2746,0,person,483,866
18559,3093.0,00:51:33,entry,rack_buffer_area,2747,0,person,474,556
18573,3095.333,00:51:35,entry,rack_buffer_area,2749,0,person,378,553
18611,3101.667,00:51:41,entry,rack_buffer_area,2754,0,person,456,547
18616,3102.5,00:51:42,entry,rack_buffer_area,2756,0,person,434,546
18636,3105.833,00:51:45,entry,rack_buffer_area,2760,0,person,367,589
18738,3122.833,00:52:02,entry,rack_buffer_area,2767,0,person,423,554
18809,3134.667,00:52:14,entry,rack_buffer_area,2775,0,person,400,551
18816,3135.833,00:52:15,entry,left_transit_lane,2776,0,person,53,1507
18845,3140.667,00:52:20,entry,rack_buffer_area,2786,0,person,374,591
18883,3147.0,00:52:27,entry,rack_buffer_area,2792,0,person,396,555
18957,3159.333,00:52:39,entry,rack_buffer_area,2804,0,person,498,636
18960,3159.833,00:52:39,entry,rack_buffer_area,2806,0,person,406,570
19024,3170.5,00:52:50,entry,machine_service_area,2809,0,person,487,912
19044,3173.833,00:52:53,entry,rack_buffer_area,2811,0,person,419,570
19083,3180.333,00:53:00,entry,rack_buffer_area,2814,0,person,505,588
19220,3203.167,00:53:23,entry,left_transit_lane,2826,0,person,25,906
19224,3203.833,00:53:23,entry,rack_buffer_area,2829,0,person,387,552
19227,3204.333,00:53:24,entry,left_transit_lane,2831,0,person,75,981
19306,3217.5,00:53:37,entry,rack_buffer_area,2839,0,person,404,555
19316,3219.167,00:53:39,entry,rack_buffer_area,2841,0,person,405,557
19358,3226.167,00:53:46,entry,left_transit_lane,2847,0,person,62,1367
19385,3230.667,00:53:50,entry,left_transit_lane,2852,0,person,59,1456
19406,3234.167,00:53:54,entry,left_transit_lane,2856,0,person,46,1301
19459,3243.0,00:54:03,entry,rack_buffer_area,2866,0,person,506,659
19472,3245.167,00:54:05,entry,rack_buffer_area,2871,0,person,499,620
19653,3275.333,00:54:35,entry,rack_buffer_area,2884,0,person,307,561
19674,3278.833,00:54:38,entry,rack_buffer_area,2886,0,person,489,572
19799,3299.667,00:54:59,entry,left_transit_lane,2892,0,person,43,1449
19816,3302.5,00:55:02,entry,left_transit_lane,2896,0,person,105,1456
19817,3302.667,00:55:02,entry,left_transit_lane,2897,0,person,68,1230
19834,3305.5,00:55:05,entry,left_transit_lane,2900,0,person,85,1227
19857,3309.333,00:55:09,exit,left_transit_lane,2892,0,person,217,804
19860,3309.833,00:55:09,entry,rack_buffer_area,2892,0,person,257,730
19864,3310.5,00:55:10,entry,rack_buffer_area,2910,0,person,292,658
19895,3315.667,00:55:15,entry,machine_service_area,2913,0,person,488,912
19902,3316.833,00:55:16,entry,rack_buffer_area,2914,0,person,494,570
19919,3319.667,00:55:19,entry,right_loading_area,2917,0,person,989,1067
19922,3320.167,00:55:20,entry,machine_service_area,2917,0,person,937,1097
19922,3320.167,00:55:20,exit,right_loading_area,2917,0,person,937,1097
19931,3321.667,00:55:21,exit,machine_service_area,2917,0,person,697,1352
19931,3321.667,00:55:21,entry,front_vat_staging,2917,0,person,697,1352
19932,3321.833,00:55:21,entry,machine_service_area,2917,0,person,668,1341
19932,3321.833,00:55:21,exit,front_vat_staging,2917,0,person,668,1341
19935,3322.333,00:55:22,exit,machine_service_area,2917,0,person,563,1413
19936,3322.5,00:55:22,entry,front_vat_staging,2917,0,person,549,1440
19945,3324.0,00:55:24,entry,rack_buffer_area,2920,0,person,493,570
19981,3330.0,00:55:30,entry,left_transit_lane,2917,0,person,214,1736
19981,3330.0,00:55:30,exit,front_vat_staging,2917,0,person,214,1736
19981,3330.0,00:55:30,entry,machine_service_area,2921,0,person,481,909
20270,3378.167,00:56:18,entry,left_transit_lane,2927,0,person,149,1699
20274,3378.833,00:56:18,exit,left_transit_lane,2927,0,person,278,1625
20274,3378.833,00:56:18,entry,front_vat_staging,2927,0,person,278,1625
20279,3379.667,00:56:19,entry,machine_service_area,2927,0,person,438,1445
20279,3379.667,00:56:19,exit,front_vat_staging,2927,0,person,438,1445
20280,3379.833,00:56:19,exit,machine_service_area,2927,0,person,473,1475
20280,3379.833,00:56:19,entry,front_vat_staging,2927,0,person,473,1475
20283,3380.333,00:56:20,entry,machine_service_area,2927,0,person,559,1393
20283,3380.333,00:56:20,exit,front_vat_staging,2927,0,person,559,1393
20295,3382.333,00:56:22,exit,machine_service_area,2927,0,person,589,1397
20296,3382.5,00:56:22,entry,front_vat_staging,2927,0,person,583,1410
20333,3388.667,00:56:28,entry,machine_service_area,2927,0,person,527,1420
20333,3388.667,00:56:28,exit,front_vat_staging,2927,0,person,527,1420
20337,3389.333,00:56:29,exit,machine_service_area,2927,0,person,619,1438
20337,3389.333,00:56:29,entry,front_vat_staging,2927,0,person,619,1438
20354,3392.167,00:56:32,entry,machine_service_area,2927,0,person,738,1301
20354,3392.167,00:56:32,exit,front_vat_staging,2927,0,person,738,1301
20370,3394.833,00:56:34,exit,machine_service_area,2927,0,person,974,1118
20378,3396.167,00:56:36,entry,right_loading_area,2927,0,person,1125,1164
20505,3417.333,00:56:57,entry,right_loading_area,2947,0,person,1157,1316
20522,3420.167,00:57:00,entry,machine_service_area,2952,0,person,758,1103
20533,3422.0,00:57:02,exit,machine_service_area,2952,0,person,558,1420
20533,3422.0,00:57:02,entry,front_vat_staging,2952,0,person,558,1420
20550,3424.833,00:57:04,entry,machine_service_area,2952,0,person,458,1463
20550,3424.833,00:57:04,exit,front_vat_staging,2952,0,person,458,1463
20560,3426.5,00:57:06,entry,left_transit_lane,2952,0,person,225,1331
20560,3426.5,00:57:06,exit,machine_service_area,2952,0,person,225,1331
20560,3426.5,00:57:06,entry,machine_service_area,2957,0,person,486,898
20585,3430.667,00:57:10,entry,rack_buffer_area,2960,0,person,292,708
20587,3431.0,00:57:11,entry,machine_service_area,2961,0,person,486,920
20589,3431.333,00:57:11,entry,rack_buffer_area,2962,0,person,357,636
20611,3435.0,00:57:15,entry,rack_buffer_area,2963,0,person,510,671
20715,3452.333,00:57:32,entry,right_loading_area,2970,0,person,1101,1069
20745,3457.333,00:57:37,entry,right_loading_area,2972,0,person,1128,1041
20752,3458.5,00:57:38,entry,right_loading_area,2973,0,person,1150,1079
20760,3459.833,00:57:39,exit,right_loading_area,2973,0,person,1154,1014
20760,3459.833,00:57:39,entry,right_loading_area,2974,0,person,1168,1085
20781,3463.333,00:57:43,entry,machine_service_area,2973,0,person,906,809
20842,3473.5,00:57:53,entry,machine_service_area,2988,0,person,475,887
20866,3477.5,00:57:57,entry,machine_service_area,2991,0,person,463,876
20867,3477.667,00:57:57,entry,rack_buffer_area,2993,0,person,462,539
20888,3481.167,00:58:01,entry,right_loading_area,2999,0,person,1058,1025
20896,3482.5,00:58:02,entry,machine_service_area,2999,0,person,958,1104
20896,3482.5,00:58:02,exit,right_loading_area,2999,0,person,958,1104
20907,3484.333,00:58:04,exit,machine_service_area,2999,0,person,710,1332
20907,3484.333,00:58:04,entry,front_vat_staging,2999,0,person,710,1332
20911,3485.0,00:58:05,entry,machine_service_area,2999,0,person,618,1364
20911,3485.0,00:58:05,exit,front_vat_staging,2999,0,person,618,1364
20912,3485.167,00:58:05,entry,machine_service_area,3003,0,person,715,1039
20916,3485.833,00:58:05,exit,machine_service_area,2999,0,person,502,1469
20916,3485.833,00:58:05,entry,front_vat_staging,2999,0,person,502,1469
20919,3486.333,00:58:06,entry,rack_buffer_area,3004,0,person,487,579
20926,3487.5,00:58:07,entry,left_transit_lane,3005,0,person,29,719
20939,3489.667,00:58:09,entry,left_transit_lane,2999,0,person,230,1736
20939,3489.667,00:58:09,exit,front_vat_staging,2999,0,person,230,1736
20943,3490.333,00:58:10,exit,left_transit_lane,3005,0,person,191,723
20944,3490.5,00:58:10,entry,rack_buffer_area,3005,0,person,201,721
20947,3491.0,00:58:11,entry,machine_service_area,3011,0,person,305,1260
20951,3491.667,00:58:11,entry,rack_buffer_area,3014,0,person,298,630
20953,3492.0,00:58:12,entry,left_transit_lane,3011,0,person,221,1174
20953,3492.0,00:58:12,exit,machine_service_area,3011,0,person,221,1174
20961,3493.333,00:58:13,exit,left_transit_lane,3011,0,person,223,1002
20962,3493.5,00:58:13,entry,machine_service_area,3011,0,person,231,1004
20979,3496.333,00:58:16,entry,rack_buffer_area,3011,0,person,281,759
20979,3496.333,00:58:16,exit,machine_service_area,3011,0,person,281,759
20989,3498.0,00:58:18,entry,rack_buffer_area,3020,0,person,287,657
